Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;648;594;702;100;31;31;0;2;99,7;4;528;118;8;14;95;1;1;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5914;5578;6250;100;31;31;0;3;99,9;Totalt i retning LANGNESBAKKEN;5533;378;84;102;188;4;4;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6153;5796;6510;100;31;31;0;92;98,5;Totalt i retning GIÆVERBUKTA;5684;377;88;105;175;9;8;1
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;12066;11374;12758;100;31;31;0;94;99,2;Totalt;11217;756;172;208;363;13;12;1
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5328;4823;5833;100;30;30;0;1;100;1;5084;243;37;48;155;3;3;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5336;4807;5865;100;30;30;0;62;98,8;2;5068;205;64;66;67;8;7;1
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;518;440;596;100;30;30;0;1;99,8;4;411;106;7;8;91;0;0;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5327;4822;5832;100;30;30;0;1;100;Totalt i retning LANGNESBAKKEN;5083;243;37;48;155;3;3;0
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;5855;5252;6458;100;30;30;0;63;98,9;Totalt i retning GIÆVERBUKTA;5480;312;71;73;159;9;8;1
49212V1126027;Postterminalen;FV862 S1D30 m46;2023-04-01T00:00+02:00;2023-05-01T00:00+02:00;2023;4;11182;10080;12284;100;30;30;0;64;99,4;Totalt;10563;555;108;121;313;12;11;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6308;5757;6859;100;31;31;0;0;100;1;5972;336;110;113;90;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6293;5696;6890;100;31;31;0;1;100;2;5876;416;187;114;93;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6293;5696;6890;100;31;31;0;1;100;Totalt i retning Sentrum;5876;416;187;114;93;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6308;5757;6859;100;31;31;0;1;100;Totalt i retning Langnes;5971;336;110;113;90;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;12601;11454;13748;100;31;31;0;1;100;Totalt;11848;752;297;227;183;45;44;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7082;6577;7587;100;28;28;0;5;99,9;1;6671;405;131;146;95;33;31;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7070;6523;7617;100;28;28;0;1;100;2;6576;493;215;152;97;29;28;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7070;6523;7617;100;28;28;0;0;100;Totalt i retning Sentrum;6576;493;215;152;97;29;28;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7082;6577;7587;100;28;28;0;6;99,9;Totalt i retning Langnes;6671;405;131;146;95;33;31;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;14152;13101;15203;100;28;28;0;6;100;Totalt;13248;899;347;298;192;62;59;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6744;6258;7230;100;31;31;0;1;100;1;6354;388;125;136;94;32;31;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6764;6246;7282;100;31;31;0;0;100;2;6283;481;207;146;98;30;29;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6764;6246;7282;100;31;31;0;0;100;Totalt i retning Sentrum;6283;481;207;146;98;30;29;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;6744;6258;7230;100;31;31;0;1;100;Totalt i retning Langnes;6354;388;125;137;94;32;31;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-03-01T00:00+01:00;2021-04-01T00:00+02:00;2021;3;13508;12505;14511;100;31;31;0;1;100;Totalt;12638;869;332;282;192;63;61;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;6609;5927;7291;100;30;30;0;2;100;1;6250;356;121;126;85;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;6587;5857;7317;100;30;30;0;0;100;2;6153;434;193;125;90;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;6588;5858;7318;100;30;30;0;0;100;Totalt i retning Sentrum;6154;434;193;125;90;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;6608;5926;7290;100;30;30;0;2;100;Totalt i retning Langnes;6250;356;120;126;85;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-04-01T00:00+02:00;2021-05-01T00:00+02:00;2021;4;13196;11785;14607;100;30;30;0;2;100;Totalt;12404;790;314;251;174;51;50;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;6821;6174;7468;100;31;31;0;5;99,9;1;6426;391;131;153;81;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;6917;6211;7623;100;31;31;0;0;100;2;6453;463;202;152;84;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;6918;6212;7624;100;31;31;0;1;100;Totalt i retning Sentrum;6454;463;202;152;84;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;6821;6174;7468;100;31;31;0;6;99,9;Totalt i retning Langnes;6425;391;131;153;81;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-05-01T00:00+02:00;2021-06-01T00:00+02:00;2021;5;13738;12388;15088;100;31;31;0;5;100;Totalt;12879;854;333;305;164;52;51;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;7444;6819;8069;100;30;30;0;5;99,9;1;6964;475;166;195;88;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;7492;6832;8152;100;30;30;0;2;100;2;6919;571;251;202;89;29;29;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;7493;6833;8153;100;30;30;0;2;100;Totalt i retning Sentrum;6920;571;251;202;89;29;29;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;7443;6818;8068;100;30;30;0;5;99,9;Totalt i retning Langnes;6963;475;166;195;88;25;25;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-06-01T00:00+02:00;2021-07-01T00:00+02:00;2021;6;14936;13654;16218;100;30;30;0;7;100;Totalt;13883;1046;417;397;177;56;55;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;6759;6334;7184;100;31;31;0;1;100;1;6327;431;168;168;70;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;6769;6303;7235;100;31;31;0;1;100;2;6265;503;223;182;73;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;6769;6303;7235;100;31;31;0;0;100;Totalt i retning Sentrum;6266;503;223;182;73;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;6758;6333;7183;100;31;31;0;0;100;Totalt i retning Langnes;6327;431;168;168;70;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-07-01T00:00+02:00;2021-08-01T00:00+02:00;2021;7;13527;12637;14417;100;31;31;0;0;100;Totalt;12593;934;391;350;143;51;50;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;7672;7118;8226;100;31;31;0;1;100;1;7203;468;177;184;80;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;7650;7049;8251;100;31;31;0;1;100;2;7104;545;247;188;84;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;7650;7049;8251;100;31;31;0;0;100;Totalt i retning Sentrum;7104;546;247;188;84;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;7671;7117;8225;100;31;31;0;0;100;Totalt i retning Langnes;7203;468;177;184;80;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-08-01T00:00+02:00;2021-09-01T00:00+02:00;2021;8;15322;14168;16476;100;31;31;0;2;100;Totalt;14307;1013;424;373;164;53;52;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;7925;7484;8366;100;30;30;0;8;99,9;1;7431;485;170;188;100;28;27;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;8021;7523;8519;100;30;30;0;0;100;2;7451;569;244;197;102;27;27;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;8022;7524;8520;100;30;30;0;1;100;Totalt i retning Sentrum;7452;569;244;197;102;27;27;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;7924;7483;8365;100;30;30;0;8;99,9;Totalt i retning Langnes;7431;485;170;188;100;28;27;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-09-01T00:00+02:00;2021-10-01T00:00+02:00;2021;9;15946;15008;16884;100;30;30;0;9;99,9;Totalt;14883;1055;414;384;202;55;54;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;7905;7462;8348;100;31;31;0;2;100;1;7459;444;150;170;98;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;7995;7493;8497;100;31;31;0;1;100;2;7459;535;224;183;101;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;7995;7493;8497;100;31;31;0;1;100;Totalt i retning Sentrum;7460;535;224;183;101;26;26;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;7904;7460;8348;100;31;31;0;2;100;Totalt i retning Langnes;7458;444;150;170;98;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-10-01T00:00+02:00;2021-11-01T00:00+01:00;2021;10;15899;14956;16842;100;31;31;0;2;100;Totalt;14918;979;374;353;199;53;52;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;7884;7431;8337;100;30;30;0;1;100;1;7444;439;148;158;105;29;28;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;7907;7427;8387;100;30;30;0;1;100;2;7372;534;234;168;104;27;27;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;7908;7428;8388;100;30;30;0;2;100;Totalt i retning Sentrum;7372;534;235;168;104;27;27;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;7884;7431;8337;100;30;30;0;1;100;Totalt i retning Langnes;7444;439;148;158;105;29;28;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-11-01T00:00+01:00;2021-12-01T00:00+01:00;2021;11;15792;14860;16724;100;30;30;0;3;100;Totalt;14816;973;382;326;209;56;54;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7510;6802;8218;100;31;31;0;6;99,9;1;7103;401;138;135;104;24;23;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7513;6806;8220;100;31;31;0;0;100;2;7039;474;201;148;104;21;21;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7514;6807;8221;100;31;31;0;0;100;Totalt i retning Sentrum;7039;474;201;148;104;21;21;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;7509;6801;8217;100;31;31;0;5;99,9;Totalt i retning Langnes;7102;401;138;135;104;24;23;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2021-12-01T00:00+01:00;2022-01-01T00:00+01:00;2021;12;15023;13608;16438;100;31;31;0;6;100;Totalt;14142;876;340;283;208;45;44;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6991;6460;7522;100;31;31;0;2;100;1;6543;447;145;157;119;26;24;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6903;6349;7457;100;31;31;0;0;100;2;6391;511;213;164;116;18;17;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6904;6350;7458;100;31;31;0;1;100;Totalt i retning Sentrum;6392;512;213;164;116;18;17;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6990;6459;7521;100;31;31;0;1;100;Totalt i retning Langnes;6542;447;145;157;119;26;24;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;13894;12810;14978;100;31;31;0;2;100;Totalt;12934;958;358;321;235;44;41;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7517;7091;7943;100;28;28;0;2;100;1;7043;472;151;165;127;29;27;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7564;7092;8036;100;28;28;0;1;100;2;7002;561;232;181;125;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7564;7092;8036;100;28;28;0;0;100;Totalt i retning Sentrum;7003;561;232;181;125;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;7517;7091;7943;100;28;28;0;3;100;Totalt i retning Langnes;7042;472;151;165;127;29;27;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;15081;14183;15979;100;28;28;0;3;100;Totalt;14045;1033;383;346;252;52;49;3
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7757;7358;8156;100;31;31;0;2;100;1;7304;451;162;136;126;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7815;7368;8262;100;31;31;0;1;100;2;7271;543;246;152;122;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7815;7368;8262;100;31;31;0;1;100;Totalt i retning Sentrum;7272;542;246;152;122;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;7757;7358;8156;100;31;31;0;2;100;Totalt i retning Langnes;7304;451;162;136;126;26;25;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;15572;14727;16417;100;31;31;0;3;100;Totalt;14576;993;408;288;248;49;48;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7068;6384;7752;100;30;30;0;8;99,9;1;6673;387;142;111;111;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7099;6363;7835;100;30;30;0;1;100;2;6628;471;216;125;109;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7100;6364;7836;100;30;30;0;1;100;Totalt i retning Sentrum;6628;471;216;125;109;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;7067;6383;7751;100;30;30;0;8;99,9;Totalt i retning Langnes;6672;387;142;111;111;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;14167;12750;15584;100;30;30;0;9;99,9;Totalt;13300;857;358;237;221;42;41;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7476;6920;8032;100;31;31;0;6;99,9;1;7034;436;150;144;120;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7581;6979;8183;100;31;31;0;2;100;2;7068;512;219;154;118;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7581;6979;8183;100;31;31;0;2;100;Totalt i retning Sentrum;7068;511;219;153;118;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;7476;6920;8032;100;31;31;0;6;99,9;Totalt i retning Langnes;7033;437;150;145;120;23;22;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;15057;13901;16213;100;31;31;0;8;99,9;Totalt;14101;948;370;298;238;43;42;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7748;7214;8282;100;30;30;0;1;100;1;7216;530;187;182;136;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7884;7299;8469;100;30;30;0;0;100;2;7298;586;243;188;133;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7885;7299;8471;100;30;30;0;1;100;Totalt i retning Sentrum;7298;586;243;188;133;22;22;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;7747;7213;8281;100;30;30;0;1;100;Totalt i retning Langnes;7216;530;187;182;136;25;24;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;15632;14513;16751;100;30;30;0;2;100;Totalt;14514;1117;431;370;269;47;46;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6162;5780;6544;100;31;31;0;1;100;1;5698;463;162;156;126;18;18;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6229;5790;6668;100;31;31;0;0;100;2;5724;505;203;164;120;17;17;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6229;5790;6668;100;31;31;0;0;100;Totalt i retning Sentrum;5724;504;203;164;120;17;17;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;6162;5780;6544;100;31;31;0;1;100;Totalt i retning Langnes;5698;463;162;157;126;18;18;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;12391;11571;13211;100;31;31;0;1;100;Totalt;11423;967;365;320;246;35;35;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;7593;7125;8061;100;31;31;0;1;100;1;7100;492;181;175;114;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;7642;7125;8159;100;31;31;0;1;100;2;7100;541;234;178;109;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;7642;7125;8159;100;31;31;0;1;100;Totalt i retning Sentrum;7100;541;234;178;109;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;7593;7125;8061;100;31;31;0;1;100;Totalt i retning Langnes;7100;492;181;176;114;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;15234;14250;16218;100;31;31;0;1;100;Totalt;14200;1033;415;353;223;43;42;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7880;7472;8288;100;30;30;0;1;100;1;7365;514;171;188;132;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8041;7566;8516;100;30;30;0;0;100;2;7462;579;236;190;131;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;8042;7567;8517;100;30;30;0;1;100;Totalt i retning Sentrum;7462;579;236;190;131;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;7880;7472;8288;100;30;30;0;1;100;Totalt i retning Langnes;7364;514;171;188;132;23;23;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;15921;15042;16800;100;30;30;0;1;100;Totalt;14826;1094;407;378;263;46;46;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7620;7217;8023;100;31;31;0;3;100;1;7165;452;159;148;123;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7759;7300;8218;100;31;31;0;0;100;2;7242;517;215;159;124;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7758;7299;8217;100;31;31;0;0;100;Totalt i retning Sentrum;7241;517;214;159;124;20;20;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;7620;7217;8023;100;31;31;0;2;100;Totalt i retning Langnes;7165;452;159;148;123;22;21;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;15379;14517;16241;100;31;31;0;3;100;Totalt;14407;969;374;307;247;42;41;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7641;7189;8093;100;30;30;0;9;99,9;1;7173;460;172;138;130;19;18;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7771;7276;8266;100;30;30;0;1;100;2;7250;519;229;144;129;17;17;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7771;7276;8266;100;30;30;0;1;100;Totalt i retning Sentrum;7251;519;229;144;129;17;17;0
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;7640;7188;8092;100;30;30;0;8;99,9;Totalt i retning Langnes;7173;460;172;138;130;20;19;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;15412;14467;16357;100;30;30;0;10;99,9;Totalt;14423;979;401;282;259;37;36;1
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7382;6758;8006;100;31;31;0;36;99,5;1;6924;422;160;114;125;23;21;2
52043V1664653;Langnestunnelen;FV862 S1D20 m897;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;7567;6924;8210;100;31;31;0;1;100;2;7110;456;196;123;122;15;15;0
